Accident_ID,Accident_Severity,Accident_Date,Latitude,Longitude,Light_Conditions,District_Area,Number_of_Casualties,Number_of_Vehicles,Vehicle_Type,Road_Surface_Conditions,Road_Type,Urban_or_Rural
BD202401522,Fatal,29-03-2024,25.773441,89.23352,Daylight,Rangpur,7,1,Bicycle,Under construction,Dual carriage,Rural
BD202401523,Fatal,04-06-2024,24.415991,88.612766,Darkness - no lights,Rajshahi,7,4,Bicycle,Dry,Dual carriage,Urban
BD202401524,Serious,12-11-2024,24.154224,89.952965,Darkness - lights lit,Tangail,7,4,Bicycle,Slippery,Single lane,Urban
BD202401525,Serious,09-12-2024,24.198622,89.82438,Darkness - no lights,Tangail,10,3,Pickup,Under construction,Narrow road,Urban
BD202401526,Slight,28-03-2024,24.839955,91.862978,Darkness - lights lit,Sylhet,3,2,Bicycle,Wet or damp,Dual carriage,Urban
BD202401527,Fatal,25-03-2024,23.720271,90.504457,Darkness - no lights,Dhaka,8,1,Rickshaw,Slippery,Dual carriage,Urban
BD202401528,Fatal,27-10-2024,22.857584,89.490619,Darkness - lights lit,Khulna,8,2,Car,Slippery,Single lane,Urban
BD202401529,Slight,25-05-2024,24.043401,89.306817,Darkness - lights lit,Pabna,3,3,Car,Dry,Dual carriage,Urban
BD202401530,Fatal,01-07-2024,22.839485,91.028399,Darkness - lights lit,Noakhali,1,3,Car,Dry,Single lane,Urban
BD202401531,Slight,18-12-2024,23.732358,90.498876,Darkness - lights lit,Dhaka,9,1,Car,Dry,Single lane,Rural
BD202401532,Slight,26-05-2024,23.570537,90.38522,Daylight,Narayanganj,3,3,Truck,Dry,Single lane,Urban
BD202401533,Serious,14-10-2024,24.27858,89.833392,Daylight,Tangail,1,3,Bus,Slippery,Narrow road,Rural
BD202401534,Serious,19-12-2024,22.914894,91.188535,Darkness - lights lit,Noakhali,8,3,Bicycle,Dry,Single lane,Urban
BD202401535,Serious,07-04-2024,23.484489,91.261028,Daylight,Comilla,10,2,Rickshaw,Slippery,Single lane,Urban
BD202401536,Slight,19-03-2024,25.738007,89.344437,Daylight,Rangpur,1,4,Pickup,Under construction,Single lane,Urban
BD202401537,Slight,18-05-2024,22.846007,90.986675,Daylight,Noakhali,7,1,Van,Wet or damp,Narrow road,Urban
BD202401538,Fatal,25-04-2024,23.552552,91.267521,Daylight,Comilla,6,4,Motorcycle,Under construction,Dual carriage,Urban
BD202401539,Fatal,24-12-2024,23.072681,91.444328,Darkness - lights lit,Feni,1,2,Bicycle,Under construction,Narrow road,Rural
BD202401540,Fatal,25-12-2024,22.828012,89.469976,Daylight,Khulna,6,3,Truck,Slippery,Narrow road,Urban
BD202401541,Slight,09-12-2024,22.636999,90.26828,Darkness - lights lit,Barisal,5,5,Van,Slippery,Dual carriage,Rural
BD202401542,Slight,29-08-2024,24.307722,88.636253,Darkness - no lights,Rajshahi,1,4,Bus,Slippery,Dual carriage,Rural
BD202401543,Serious,25-12-2024,24.783849,90.375674,Darkness - no lights,Mymensingh,6,5,Truck,Wet or damp,Narrow road,Rural
BD202401544,Serious,12-08-2024,24.259749,89.878601,Darkness - lights lit,Tangail,8,4,Bicycle,Under construction,Dual carriage,Urban
BD202401545,Fatal,26-08-2024,24.889302,89.487237,Daylight,Bogura,9,3,Pickup,Slippery,Dual carriage,Urban
BD202401546,Serious,04-05-2024,25.781703,89.169367,Darkness - lights lit,Rangpur,10,3,Motorcycle,Dry,Dual carriage,Rural
BD202401547,Slight,08-06-2024,23.619047,90.565293,Daylight,Narayanganj,5,3,Rickshaw,Dry,Narrow road,Urban
BD202401548,Serious,07-08-2024,24.009448,90.528255,Daylight,Gazipur,7,2,Motorcycle,Dry,Dual carriage,Urban
BD202401549,Fatal,30-05-2024,22.756554,89.490177,Darkness - lights lit,Khulna,9,4,Motorcycle,Slippery,Single lane,Urban
BD202401550,Fatal,24-04-2024,23.110844,89.284229,Daylight,Jessore,3,4,Rickshaw,Slippery,Dual carriage,Urban
BD202401551,Serious,03-04-2024,24.254759,89.829903,Darkness - lights lit,Tangail,10,2,Motorcycle,Slippery,Dual carriage,Rural
BD202401552,Slight,01-05-2024,22.802719,89.545738,Darkness - lights lit,Khulna,4,1,Van,Slippery,Narrow road,Urban
BD202401553,Serious,01-02-2024,24.349226,89.88413,Darkness - lights lit,Tangail,7,3,Pickup,Under construction,Dual carriage,Rural
BD202401554,Serious,31-05-2024,23.932365,90.419296,Daylight,Gazipur,9,1,Rickshaw,Under construction,Single lane,Urban
BD202401555,Serious,17-05-2024,24.812037,89.385832,Darkness - no lights,Bogura,1,1,Bus,Dry,Dual carriage,Rural
BD202401556,Slight,18-03-2024,24.243342,89.962178,Darkness - lights lit,Tangail,5,5,Truck,Slippery,Dual carriage,Urban
BD202401557,Serious,01-05-2024,22.783858,90.281623,Darkness - no lights,Barisal,9,5,Van,Dry,Dual carriage,Urban
BD202401558,Fatal,22-03-2024,24.811336,90.528124,Darkness - lights lit,Mymensingh,9,4,Motorcycle,Slippery,Dual carriage,Urban
BD202401559,Fatal,14-06-2024,22.331622,91.690479,Darkness - no lights,Chattogram,3,2,Car,Slippery,Narrow road,Urban
BD202401560,Serious,26-02-2024,23.973382,89.168063,Daylight,Kushtia,5,4,Bus,Wet or damp,Narrow road,Urban
BD202401561,Fatal,29-02-2024,22.788142,89.527154,Daylight,Khulna,3,5,Bus,Under construction,Narrow road,Rural
BD202401562,Serious,29-12-2024,24.021598,89.154565,Daylight,Pabna,6,1,Bicycle,Under construction,Dual carriage,Rural
BD202401563,Serious,24-02-2024,23.209683,89.265572,Daylight,Jessore,1,3,Rickshaw,Dry,Dual carriage,Rural
BD202401564,Fatal,07-10-2024,23.244125,89.236146,Darkness - no lights,Jessore,3,3,Truck,Dry,Dual carriage,Urban
BD202401565,Serious,22-04-2024,22.860463,89.568953,Darkness - lights lit,Khulna,9,3,Rickshaw,Wet or damp,Narrow road,Urban
BD202401566,Fatal,20-06-2024,23.121457,89.282065,Daylight,Jessore,8,2,Car,Dry,Narrow road,Urban
BD202401567,Slight,15-05-2024,24.0385,89.315195,Darkness - lights lit,Pabna,6,1,Pickup,Dry,Single lane,Urban
BD202401568,Slight,08-09-2024,24.059717,89.267057,Darkness - lights lit,Pabna,6,3,Truck,Dry,Dual carriage,Rural
BD202401569,Fatal,15-10-2024,25.676078,89.375795,Darkness - no lights,Rangpur,1,5,Van,Under construction,Dual carriage,Rural
BD202401570,Serious,16-08-2024,23.597042,90.611832,Darkness - no lights,Narayanganj,1,1,Pickup,Wet or damp,Single lane,Urban
BD202401571,Fatal,24-10-2024,22.962374,91.303825,Darkness - lights lit,Feni,9,3,Motorcycle,Slippery,Dual carriage,Urban
BD202401572,Serious,30-11-2024,23.243668,89.290814,Darkness - lights lit,Jessore,2,2,Bus,Slippery,Single lane,Urban
BD202401573,Fatal,30-12-2024,24.420859,88.525559,Darkness - no lights,Rajshahi,5,5,Car,Under construction,Single lane,Rural
BD202401574,Slight,16-02-2024,22.432756,91.806336,Darkness - no lights,Chattogram,10,2,Pickup,Wet or damp,Dual carriage,Urban
BD202401575,Serious,30-06-2024,23.617671,90.599561,Darkness - lights lit,Narayanganj,4,2,Bicycle,Slippery,Single lane,Urban
BD202401576,Fatal,11-04-2024,22.878808,89.452227,Darkness - no lights,Khulna,7,2,Car,Dry,Single lane,Urban
BD202401577,Serious,07-07-2024,23.912907,89.152588,Daylight,Kushtia,3,4,Car,Dry,Narrow road,Urban
BD202401578,Slight,14-12-2024,23.89001,90.359675,Daylight,Dhaka,6,3,Rickshaw,Under construction,Single lane,Rural
BD202401579,Serious,14-05-2024,23.682447,90.572355,Darkness - no lights,Narayanganj,1,3,Pickup,Under construction,Single lane,Rural
BD202401580,Serious,26-05-2024,23.09231,89.104136,Daylight,Jessore,10,1,Truck,Under construction,Single lane,Urban
BD202401581,Serious,29-05-2024,22.832982,91.169275,Darkness - lights lit,Noakhali,5,2,Bus,Slippery,Dual carriage,Urban
BD202401582,Serious,02-11-2024,23.919886,89.195003,Daylight,Kushtia,8,1,Bus,Wet or damp,Narrow road,Rural
BD202401583,Serious,29-07-2024,23.648061,90.53719,Darkness - no lights,Narayanganj,9,5,Bicycle,Dry,Narrow road,Urban
BD202401584,Slight,17-08-2024,22.262531,91.684464,Darkness - no lights,Chattogram,2,4,Bus,Slippery,Narrow road,Rural
BD202401585,Fatal,23-06-2024,24.408606,88.687182,Darkness - lights lit,Rajshahi,2,4,Car,Under construction,Single lane,Urban
BD202401586,Fatal,14-07-2024,22.990436,91.41044,Daylight,Feni,1,3,Bus,Dry,Dual carriage,Urban
BD202401587,Serious,16-03-2024,24.272873,89.821898,Darkness - no lights,Tangail,6,4,Bus,Wet or damp,Narrow road,Urban
BD202401588,Fatal,17-11-2024,23.200282,89.214833,Darkness - no lights,Jessore,5,2,Truck,Wet or damp,Narrow road,Urban
BD202401589,Slight,13-05-2024,23.187205,89.235154,Darkness - no lights,Jessore,2,2,Car,Wet or damp,Narrow road,Urban
BD202401590,Slight,10-08-2024,23.6762,90.456856,Daylight,Narayanganj,1,1,Bus,Wet or damp,Dual carriage,Urban
BD202401591,Fatal,05-11-2024,24.824705,89.343986,Daylight,Bogura,10,3,Bus,Under construction,Narrow road,Urban
BD202401592,Serious,02-06-2024,23.219191,89.203467,Darkness - no lights,Jessore,6,2,Pickup,Wet or damp,Single lane,Urban
BD202401593,Serious,20-07-2024,23.559015,90.61633,Daylight,Narayanganj,7,5,Bus,Wet or damp,Dual carriage,Rural
BD202401594,Fatal,28-09-2024,23.808976,90.31872,Daylight,Dhaka,10,1,Van,Dry,Single lane,Rural
BD202401595,Slight,14-10-2024,23.943055,89.177199,Daylight,Kushtia,5,4,Pickup,Dry,Dual carriage,Rural
BD202401596,Fatal,15-03-2024,24.363645,88.65925,Darkness - no lights,Rajshahi,4,2,Pickup,Wet or damp,Dual carriage,Urban
BD202401597,Fatal,08-02-2024,23.843535,89.088101,Darkness - no lights,Kushtia,5,3,Pickup,Under construction,Single lane,Rural
BD202401598,Fatal,23-03-2024,23.933366,90.392936,Darkness - lights lit,Gazipur,6,3,Bicycle,Slippery,Narrow road,Urban
BD202401599,Fatal,02-08-2024,23.47536,91.167109,Darkness - lights lit,Comilla,9,3,Bus,Slippery,Single lane,Rural
BD202401600,Slight,22-11-2024,23.828943,90.412922,Daylight,Dhaka,1,3,Pickup,Dry,Dual carriage,Urban
BD202401601,Slight,27-02-2024,22.945563,91.30322,Darkness - no lights,Feni,7,5,Rickshaw,Slippery,Narrow road,Urban
BD202401602,Fatal,18-05-2024,24.200535,89.844871,Daylight,Tangail,7,1,Bus,Dry,Single lane,Urban
BD202401603,Serious,30-07-2024,22.887084,89.617092,Darkness - lights lit,Khulna,9,2,Motorcycle,Under construction,Narrow road,Rural
BD202401604,Serious,18-06-2024,24.050078,89.268296,Daylight,Pabna,10,3,Motorcycle,Slippery,Single lane,Urban
BD202401605,Slight,08-11-2024,24.85647,91.919337,Darkness - no lights,Sylhet,2,4,Car,Under construction,Single lane,Rural
BD202401606,Slight,19-04-2024,23.644617,90.391654,Darkness - lights lit,Narayanganj,10,1,Rickshaw,Wet or damp,Single lane,Urban
BD202401607,Serious,14-10-2024,24.976422,91.767889,Daylight,Sylhet,9,5,Van,Dry,Narrow road,Urban
BD202401608,Serious,28-01-2024,23.463342,91.184037,Darkness - lights lit,Comilla,10,4,Car,Under construction,Single lane,Urban
BD202401609,Slight,04-05-2024,22.913001,89.639436,Darkness - no lights,Khulna,7,2,Car,Dry,Dual carriage,Urban
BD202401610,Fatal,03-01-2024,23.898235,90.429221,Darkness - lights lit,Dhaka,8,1,Van,Slippery,Single lane,Rural
BD202401611,Serious,12-08-2024,24.930708,91.769945,Darkness - no lights,Sylhet,7,5,Car,Under construction,Dual carriage,Rural
BD202401612,Serious,02-11-2024,22.979583,91.484286,Darkness - no lights,Feni,5,2,Van,Wet or damp,Single lane,Urban
BD202401613,Fatal,24-11-2024,23.614739,90.397103,Darkness - no lights,Narayanganj,5,5,Truck,Wet or damp,Narrow road,Rural
BD202401614,Serious,29-05-2024,22.922128,91.371882,Daylight,Feni,8,5,Bus,Wet or damp,Single lane,Rural
BD202401615,Slight,16-10-2024,23.948506,90.39415,Darkness - no lights,Gazipur,2,4,Car,Slippery,Dual carriage,Rural
BD202401616,Serious,23-09-2024,22.323492,91.739743,Daylight,Chattogram,9,4,Truck,Wet or damp,Narrow road,Rural
BD202401617,Fatal,13-09-2024,23.919233,90.511852,Daylight,Gazipur,4,3,Pickup,Dry,Narrow road,Rural
BD202401618,Slight,02-09-2024,24.785641,90.449912,Darkness - no lights,Mymensingh,2,1,Pickup,Slippery,Dual carriage,Rural
BD202401619,Slight,18-08-2024,23.003294,91.363961,Darkness - no lights,Feni,5,1,Bicycle,Slippery,Narrow road,Rural
BD202401620,Slight,12-10-2024,22.765663,90.45671,Daylight,Barisal,10,2,Bicycle,Under construction,Single lane,Rural
BD202401621,Slight,30-11-2024,23.711423,90.311508,Daylight,Dhaka,1,5,Van,Dry,Narrow road,Rural
BD202401622,Slight,06-06-2024,23.845295,90.349156,Darkness - no lights,Dhaka,7,3,Bus,Dry,Single lane,Urban
BD202401623,Serious,01-10-2024,24.829441,90.460479,Daylight,Mymensingh,7,2,Rickshaw,Slippery,Dual carriage,Rural
BD202401624,Serious,23-03-2024,22.790358,91.079468,Daylight,Noakhali,7,3,Car,Dry,Single lane,Urban
BD202401625,Serious,24-07-2024,25.782077,89.189031,Darkness - no lights,Rangpur,6,5,Pickup,Under construction,Narrow road,Rural
BD202401626,Fatal,11-05-2024,23.539482,91.062045,Darkness - lights lit,Comilla,4,4,Rickshaw,Slippery,Single lane,Urban
BD202401627,Fatal,19-05-2024,23.558589,91.101135,Daylight,Comilla,4,4,Bicycle,Under construction,Narrow road,Urban
BD202401628,Fatal,15-04-2024,22.749422,90.243082,Darkness - no lights,Barisal,10,3,Truck,Slippery,Dual carriage,Rural
BD202401629,Serious,05-12-2024,24.349886,88.655375,Daylight,Rajshahi,2,2,Bus,Wet or damp,Single lane,Urban
BD202401630,Serious,03-07-2024,22.759645,89.52669,Darkness - lights lit,Khulna,10,3,Car,Dry,Dual carriage,Rural
BD202401631,Fatal,16-12-2024,24.707727,90.419878,Darkness - no lights,Mymensingh,4,5,Car,Wet or damp,Single lane,Urban
BD202401632,Serious,03-02-2024,22.817615,91.168256,Daylight,Noakhali,8,1,Pickup,Under construction,Dual carriage,Urban
BD202401633,Serious,05-06-2024,23.091401,89.119853,Darkness - lights lit,Jessore,6,4,Van,Slippery,Dual carriage,Urban
BD202401634,Fatal,22-12-2024,22.825978,89.633305,Daylight,Khulna,9,5,Bus,Wet or damp,Single lane,Rural
BD202401635,Serious,14-09-2024,24.965954,91.883098,Darkness - lights lit,Sylhet,1,5,Van,Dry,Single lane,Urban
BD202401636,Serious,30-12-2024,22.778755,90.426782,Darkness - no lights,Barisal,7,4,Van,Slippery,Narrow road,Rural
BD202401637,Serious,14-08-2024,25.699488,89.196026,Daylight,Rangpur,4,5,Rickshaw,Slippery,Narrow road,Urban
BD202401638,Fatal,01-10-2024,24.210231,89.851208,Daylight,Tangail,7,4,Motorcycle,Slippery,Single lane,Urban
BD202401639,Serious,04-04-2024,23.487344,91.201276,Daylight,Comilla,4,5,Car,Under construction,Single lane,Urban
BD202401640,Fatal,10-11-2024,23.928687,89.045233,Daylight,Kushtia,2,2,Rickshaw,Under construction,Single lane,Urban
BD202401641,Serious,18-03-2024,23.521173,91.16497,Darkness - no lights,Comilla,8,3,Car,Dry,Dual carriage,Urban
BD202401642,Slight,14-12-2024,24.00049,89.353071,Darkness - no lights,Pabna,7,1,Rickshaw,Wet or damp,Single lane,Urban
BD202401643,Serious,05-10-2024,23.766754,90.387093,Darkness - no lights,Dhaka,4,4,Truck,Wet or damp,Dual carriage,Rural
BD202401644,Serious,28-12-2024,25.779193,89.366499,Darkness - no lights,Rangpur,5,2,Bicycle,Slippery,Dual carriage,Urban
BD202401645,Fatal,14-01-2024,23.926356,90.476411,Darkness - lights lit,Gazipur,9,1,Motorcycle,Slippery,Dual carriage,Urban
BD202401646,Serious,12-02-2024,22.440556,91.764702,Daylight,Chattogram,7,5,Bus,Under construction,Narrow road,Rural
BD202401647,Serious,07-12-2024,22.658345,90.396157,Darkness - lights lit,Barisal,10,5,Pickup,Dry,Dual carriage,Urban
BD202401648,Fatal,03-10-2024,23.759515,90.38473,Darkness - no lights,Dhaka,2,3,Motorcycle,Dry,Dual carriage,Rural
BD202401649,Serious,12-07-2024,23.542183,91.20258,Darkness - lights lit,Comilla,9,3,Bus,Wet or damp,Dual carriage,Rural
BD202401650,Fatal,06-02-2024,24.768995,89.329127,Daylight,Bogura,6,2,Car,Wet or damp,Dual carriage,Rural
BD202401651,Serious,20-07-2024,24.026453,90.415559,Darkness - lights lit,Gazipur,1,4,Motorcycle,Wet or damp,Dual carriage,Rural
BD202401652,Fatal,09-04-2024,24.926968,91.931446,Darkness - no lights,Sylhet,3,3,Car,Under construction,Dual carriage,Rural
BD202401653,Serious,11-01-2024,24.846123,89.486868,Darkness - no lights,Bogura,4,5,Bicycle,Under construction,Single lane,Rural
BD202401654,Serious,20-07-2024,24.932935,89.264378,Darkness - no lights,Bogura,9,2,Pickup,Wet or damp,Dual carriage,Urban
BD202401655,Fatal,23-07-2024,23.862286,89.07193,Daylight,Kushtia,3,5,Truck,Wet or damp,Single lane,Rural
BD202401656,Fatal,12-03-2024,24.300458,88.578984,Darkness - no lights,Rajshahi,1,2,Pickup,Wet or damp,Single lane,Urban
BD202401657,Fatal,06-12-2024,23.151664,89.112372,Daylight,Jessore,3,3,Van,Slippery,Single lane,Rural
BD202401658,Fatal,26-01-2024,24.28906,88.527199,Daylight,Rajshahi,10,5,Bus,Dry,Single lane,Urban
BD202401659,Fatal,19-01-2024,23.910263,90.415559,Darkness - no lights,Gazipur,9,3,Rickshaw,Slippery,Dual carriage,Urban
BD202401660,Slight,20-04-2024,23.133461,89.324507,Daylight,Jessore,8,1,Truck,Under construction,Narrow road,Urban
BD202401661,Slight,22-06-2024,24.815452,91.970948,Daylight,Sylhet,4,4,Pickup,Dry,Dual carriage,Rural
BD202401662,Fatal,08-12-2024,24.664409,90.448912,Darkness - lights lit,Mymensingh,1,2,Motorcycle,Slippery,Single lane,Urban
BD202401663,Slight,02-01-2024,22.766246,91.178233,Daylight,Noakhali,7,3,Bicycle,Dry,Narrow road,Urban
BD202401664,Slight,22-10-2024,23.821295,89.228402,Darkness - no lights,Kushtia,10,5,Van,Dry,Narrow road,Urban
BD202401665,Fatal,02-03-2024,24.159451,89.854567,Darkness - lights lit,Tangail,7,3,Bicycle,Wet or damp,Narrow road,Urban
BD202401666,Slight,13-04-2024,24.739937,90.481754,Darkness - no lights,Mymensingh,1,5,Bus,Under construction,Single lane,Rural
BD202401667,Slight,28-11-2024,24.340223,89.89943,Daylight,Tangail,9,4,Car,Under construction,Dual carriage,Rural
BD202401668,Serious,16-10-2024,23.861762,90.467019,Darkness - lights lit,Dhaka,4,3,Bicycle,Slippery,Narrow road,Urban
BD202401669,Fatal,02-11-2024,22.859834,89.586121,Daylight,Khulna,7,4,Bus,Dry,Narrow road,Rural
BD202401670,Fatal,21-12-2024,23.816613,89.105779,Daylight,Kushtia,2,4,Truck,Dry,Narrow road,Urban
BD202401671,Serious,17-08-2024,24.804272,90.414113,Darkness - no lights,Mymensingh,1,1,Rickshaw,Slippery,Narrow road,Rural
BD202401672,Serious,30-01-2024,23.241401,89.300073,Darkness - no lights,Jessore,10,2,Truck,Dry,Dual carriage,Rural
BD202401673,Slight,22-09-2024,22.918289,89.451499,Daylight,Khulna,5,1,Bus,Dry,Narrow road,Rural
BD202401674,Serious,12-12-2024,23.411628,91.068003,Darkness - no lights,Comilla,9,1,Truck,Slippery,Narrow road,Rural
BD202401675,Fatal,16-05-2024,24.00556,89.056473,Darkness - no lights,Kushtia,4,4,Rickshaw,Dry,Dual carriage,Rural
BD202401676,Fatal,25-10-2024,24.223419,89.862682,Daylight,Tangail,7,1,Truck,Slippery,Dual carriage,Rural
BD202401677,Serious,19-12-2024,23.816959,89.062502,Darkness - no lights,Kushtia,5,2,Pickup,Under construction,Narrow road,Rural
BD202401678,Fatal,17-01-2024,22.736339,91.074428,Daylight,Noakhali,7,5,Bicycle,Under construction,Narrow road,Urban
BD202401679,Slight,19-04-2024,22.794365,90.401083,Daylight,Barisal,7,4,Rickshaw,Slippery,Dual carriage,Urban
BD202401680,Serious,07-05-2024,24.04738,89.222562,Darkness - no lights,Pabna,8,4,Rickshaw,Slippery,Single lane,Rural
BD202401681,Fatal,12-03-2024,23.971261,89.217788,Darkness - lights lit,Kushtia,8,5,Truck,Wet or damp,Narrow road,Rural
BD202401682,Serious,18-12-2024,22.44921,91.686958,Daylight,Chattogram,4,1,Van,Slippery,Dual carriage,Rural
BD202401683,Serious,09-11-2024,23.984929,89.05382,Daylight,Kushtia,3,3,Bicycle,Slippery,Narrow road,Rural
BD202401684,Serious,25-02-2024,22.825053,89.503215,Darkness - no lights,Khulna,8,1,Bus,Under construction,Single lane,Urban
BD202401685,Serious,18-11-2024,22.391926,91.806702,Daylight,Chattogram,2,4,Pickup,Under construction,Dual carriage,Rural
BD202401686,Slight,22-12-2024,23.384621,91.248777,Darkness - lights lit,Comilla,8,4,Pickup,Dry,Narrow road,Urban
BD202401687,Serious,07-05-2024,24.882829,91.749233,Daylight,Sylhet,5,1,Bus,Under construction,Single lane,Rural
BD202401688,Slight,04-05-2024,25.726801,89.27912,Darkness - lights lit,Rangpur,8,3,Pickup,Dry,Single lane,Urban
BD202401689,Fatal,10-08-2024,24.660875,90.336572,Daylight,Mymensingh,4,1,Van,Dry,Narrow road,Rural
BD202401690,Fatal,11-06-2024,22.915414,91.188887,Darkness - lights lit,Noakhali,6,2,Van,Wet or damp,Narrow road,Rural
BD202401691,Serious,01-09-2024,22.772265,89.559574,Daylight,Khulna,3,1,Pickup,Dry,Narrow road,Urban
BD202401692,Slight,01-06-2024,22.821449,89.550798,Darkness - lights lit,Khulna,1,1,Bicycle,Dry,Single lane,Urban
BD202401693,Fatal,15-07-2024,23.804407,90.304056,Daylight,Dhaka,10,2,Car,Slippery,Dual carriage,Urban
BD202401694,Serious,10-08-2024,22.319984,91.693325,Darkness - no lights,Chattogram,1,5,Car,Dry,Narrow road,Urban
BD202401695,Slight,26-05-2024,24.247794,90.014456,Daylight,Tangail,1,4,Truck,Wet or damp,Dual carriage,Rural
BD202401696,Slight,27-04-2024,23.909407,90.519121,Darkness - no lights,Dhaka,7,5,Motorcycle,Under construction,Dual carriage,Rural
BD202401697,Slight,17-06-2024,24.947139,89.253659,Darkness - no lights,Bogura,9,3,Truck,Wet or damp,Single lane,Rural
BD202401698,Fatal,19-01-2024,22.746889,90.299008,Darkness - no lights,Barisal,1,3,Motorcycle,Dry,Narrow road,Urban
BD202401699,Serious,07-01-2024,25.817024,89.350496,Daylight,Rangpur,4,3,Pickup,Dry,Narrow road,Rural
BD202401700,Slight,28-08-2024,23.990735,89.227383,Daylight,Pabna,3,1,Bicycle,Wet or damp,Narrow road,Urban
BD202401701,Fatal,01-01-2024,22.769718,91.049113,Darkness - no lights,Noakhali,7,3,Rickshaw,Slippery,Single lane,Urban
BD202401702,Fatal,05-09-2024,24.843335,90.513625,Daylight,Mymensingh,5,5,Pickup,Wet or damp,Narrow road,Urban
BD202401703,Fatal,06-01-2024,23.561974,90.446526,Darkness - lights lit,Narayanganj,3,5,Pickup,Wet or damp,Single lane,Rural
BD202401704,Slight,17-03-2024,22.76733,89.657629,Darkness - no lights,Khulna,2,2,Van,Wet or damp,Dual carriage,Urban
BD202401705,Fatal,04-04-2024,24.931442,89.382504,Daylight,Bogura,6,4,Pickup,Under construction,Single lane,Rural
BD202401706,Serious,10-08-2024,23.020579,91.448307,Darkness - no lights,Feni,4,3,Bus,Dry,Dual carriage,Urban
BD202401707,Serious,05-06-2024,22.922762,91.49312,Darkness - no lights,Feni,9,4,Truck,Under construction,Single lane,Rural
BD202401708,Serious,25-12-2024,23.628949,90.402588,Darkness - no lights,Narayanganj,10,3,Bicycle,Wet or damp,Single lane,Urban
BD202401709,Slight,16-01-2024,24.829417,89.394395,Darkness - lights lit,Bogura,4,3,Motorcycle,Under construction,Dual carriage,Urban
BD202401710,Serious,11-12-2024,22.952565,91.436609,Daylight,Feni,9,2,Rickshaw,Under construction,Dual carriage,Urban
BD202401711,Fatal,02-06-2024,24.97131,91.933954,Darkness - no lights,Sylhet,7,1,Bus,Dry,Dual carriage,Rural
BD202401712,Serious,12-11-2024,22.874132,89.543218,Darkness - lights lit,Khulna,8,5,Motorcycle,Dry,Dual carriage,Urban
BD202401713,Slight,28-10-2024,24.800893,89.359187,Darkness - no lights,Bogura,2,2,Truck,Dry,Single lane,Rural
BD202401714,Slight,26-03-2024,23.582191,90.604566,Darkness - no lights,Narayanganj,3,4,Van,Slippery,Dual carriage,Rural
BD202401715,Slight,21-02-2024,24.082462,90.337398,Darkness - lights lit,Gazipur,5,5,Rickshaw,Wet or damp,Dual carriage,Rural
BD202401716,Fatal,02-10-2024,23.231224,89.2687,Darkness - lights lit,Jessore,7,1,Motorcycle,Slippery,Dual carriage,Rural
BD202401717,Serious,14-12-2024,24.458642,88.615294,Darkness - no lights,Rajshahi,6,3,Truck,Under construction,Single lane,Urban
BD202401718,Slight,30-05-2024,23.668035,90.504692,Darkness - no lights,Narayanganj,5,4,Van,Slippery,Dual carriage,Rural
BD202401719,Serious,05-11-2024,23.37668,91.072124,Daylight,Comilla,9,2,Bus,Dry,Narrow road,Rural
BD202401720,Slight,11-10-2024,24.288022,88.575186,Darkness - lights lit,Rajshahi,2,2,Bus,Under construction,Narrow road,Rural
BD202401721,Fatal,14-07-2024,24.846723,91.923498,Darkness - no lights,Sylhet,8,3,Pickup,Slippery,Narrow road,Urban
BD202401722,Serious,03-05-2024,23.025185,91.501935,Darkness - lights lit,Feni,8,3,Pickup,Wet or damp,Narrow road,Rural
BD202401723,Fatal,08-11-2024,24.212078,90.021929,Daylight,Tangail,6,2,Pickup,Under construction,Dual carriage,Rural
BD202401724,Serious,31-01-2024,24.02857,89.232674,Darkness - lights lit,Pabna,1,3,Truck,Under construction,Narrow road,Rural
BD202401725,Slight,05-09-2024,24.283568,89.965361,Darkness - no lights,Tangail,3,4,Car,Slippery,Narrow road,Urban
BD202401726,Fatal,20-10-2024,24.829286,91.929112,Darkness - lights lit,Sylhet,9,4,Motorcycle,Slippery,Narrow road,Rural
BD202401727,Serious,27-07-2024,24.051035,89.353208,Darkness - no lights,Pabna,8,2,Truck,Under construction,Dual carriage,Rural
BD202401728,Serious,26-01-2024,22.43929,91.827518,Darkness - no lights,Chattogram,1,2,Car,Dry,Single lane,Rural
BD202401729,Serious,09-04-2024,24.789573,90.527337,Darkness - no lights,Mymensingh,7,1,Rickshaw,Wet or damp,Single lane,Urban
BD202401730,Serious,15-04-2024,24.988336,91.947172,Darkness - no lights,Sylhet,2,4,Motorcycle,Wet or damp,Dual carriage,Urban
BD202401731,Serious,08-12-2024,24.054479,90.326728,Darkness - no lights,Gazipur,10,4,Motorcycle,Under construction,Dual carriage,Rural
BD202401732,Slight,12-04-2024,25.809964,89.215967,Darkness - no lights,Rangpur,1,4,Truck,Dry,Single lane,Urban
BD202401733,Serious,28-08-2024,23.475557,91.158189,Daylight,Comilla,9,2,Pickup,Slippery,Dual carriage,Urban
BD202401734,Serious,14-03-2024,23.970121,90.37446,Darkness - no lights,Gazipur,9,2,Pickup,Dry,Dual carriage,Rural
BD202401735,Slight,17-08-2024,23.533885,91.245493,Darkness - no lights,Comilla,10,1,Pickup,Under construction,Single lane,Urban
